id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety
2247-P,63,530.9434700131417,GLREG,Nottingham,Texas,USA,Regional Pumpkin Festival,1349 P,1905 E,292,548,-2,Fairytale
2012-P,55,477.29050808027387,WLTCZ,Nottingham,Texas,USA,National Pumpkin Festival,1324 M,1649 R,269,452,5,Ghost
2547-P,34,375.74903204478323,QLIZQ,Los Angeles,California,Australia,Local Pumpkin Festival,1986 L,1577 R,253,375,1,Big Max
2127-P,97,379.5157177047804,PYCQC,Chicago,California,France,Regional Pumpkin Festival,1669 A,1346 J,-2,-1,-4,Big Max
2186-P,71,330.99448883663865,ROUQJ,Nottingham,California,Australia,National Pumpkin Festival,1070 N,1995 N,240,330,0,Big Max
2915-P,50,322.9753604400903,CUDKW,Paris,New York,Australia,Regional Pumpkin Festival,1988 N,1590 G,-2,-4,2,Big Max
2988-P,77,260.7639899995178,BNZTQ,Houston,New York,USA,Local Pumpkin Festival,1103 T,1079 Y,217,243,8,Fairytale
2502-P,97,237.396268604137,FQWBI,Houston,California,China,Regional Pumpkin Festival,1169 Z,1419 O,226,247,-8,Blue Doll
2101-P,5,84.87985168229788,TYARL,Paris,California,Australia,Regional Pumpkin Festival,1647 I,1333 M,155,95,-7,Blue Doll
2828-P,17,2523.221420475282,EUIPC,Los Angeles,Texas,USA,Regional Pumpkin Festival,1285 J,1041 F,492,2311,7,Blue Doll
2113-P,43,2472.8841069489717,MHJIM,Nottingham,California,France,Regional Pumpkin Festival,1908 E,1233 V,468,2092,15,Big Max
2079-P,92,2429.986440361105,TAGEC,Los Angeles,New York,Australia,Regional Pumpkin Festival,1491 H,1930 B,494,2309,9,Blue Doll
2685-P,69,2424.3635796299204,ZPCZI,Los Angeles,Texas,USA,National Pumpkin Festival,1508 B,1809 C,475,2201,8,Blue Doll
2276-P,84,2290.055149525404,NKRGL,Paris,Texas,Canada,National Pumpkin Festival,1578 S,1902 N,460,1952,20,Fairytale
2600-P,32,2173.994431528263,CXPWB,Chicago,California,Australia,National Pumpkin Festival,1536 K,1066 X,462,2029,3,Blue Doll
2068-P,55,2156.0678935088217,SOTYA,Nottingham,California,UK,National Pumpkin Festival,1363 O,1282 V,476,2137,3,Big Max
2454-P,9,2151.7697436874732,PGQHG,New York,Florida,France,National Pumpkin Festival,1874 M,1550 A,482,2174,-1,Blue Doll
2080-P,1,2143.569606764242,IHSZX,New York,Florida,Canada,Local Pumpkin Festival,1001 K,1959 D,465,2051,4,Big Max
2946-P,68,2131.5776185026393,HMKWD,Los Angeles,New York,Mexico,Regional Pumpkin Festival,1687 I,1602 P,449,1932,11,Big Max
2816-P,30,2140.0842739753425,LUOIS,New York,Florida,China,Regional Pumpkin Festival,1731 H,1956 C,465,2045,2,Blue Doll
2206-P,59,2141.106111546047,JVEKW,Paris,California,China,National Pumpkin Festival,1580 W,1043 Z,448,1916,16,Fairytale
2619-P,28,2107.1261925399303,AVROO,New York,California,China,Local Pumpkin Festival,1601 P,1225 Y,453,1901,7,Ghost
2843-P,9,2087.1336153233424,QCVWF,Chicago,Florida,Mexico,Local Pumpkin Festival,1305 A,1068 N,454,1962,4,Fairytale
2750-P,80,2086.226041825488,KJYSW,Chicago,Texas,UK,Local Pumpkin Festival,1209 Z,1114 K,456,1967,8,Ghost
2934-P,8,2071.5636655483395,QESXS,Nottingham,California,UK,National Pumpkin Festival,1376 B,1247 J,458,1958,3,Fairytale
2934-P,54,2075.6038042226805,PZNCR,New York,Texas,France,National Pumpkin Festival,1854 N,1391 M,466,2025,-2,Big Max
2152-P,40,2034.1069434471428,TFJRW,Los Angeles,Texas,Canada,Local Pumpkin Festival,1178 Y,1487 U,435,1760,12,Big Max
2038-P,61,2012.7626984724775,XQEBO,Chicago,New York,China,National Pumpkin Festival,1951 G,1447 F,453,1938,4,Big Max
2088-P,92,2013.2508430769667,RPZDX,Houston,New York,USA,Local Pumpkin Festival,1134 O,1543 G,448,1894,9,Big Max
2047-P,47,2005.247323454544,VDIQG,Los Angeles,Texas,Australia,National Pumpkin Festival,1805 X,1557 N,455,1935,9,Big Max
2149-P,30,2010.6361246667802,MCMOY,Nottingham,Florida,UK,Regional Pumpkin Festival,1252 W,1458 F,446,1848,12,Ghost
2741-P,59,2005.7951228665188,XZUSR,New York,California,USA,Regional Pumpkin Festival,1694 N,1714 V,451,1863,4,Ghost
2334-P,12,1976.8500069722534,HYHUA,Paris,Florida,USA,National Pumpkin Festival,1344 U,1496 G,460,2002,0,Big Max
2990-P,95,1960.0616326592863,XNLTE,New York,Texas,Mexico,Regional Pumpkin Festival,1974 B,1699 Q,442,1789,12,Fairytale
2722-P,97,1961.3976377742365,JHXMX,Houston,Texas,Canada,Regional Pumpkin Festival,1908 Q,1386 E,437,1802,6,Big Max
2580-P,11,1961.4617697950453,HQXEC,Los Angeles,California,Canada,Local Pumpkin Festival,1511 K,1513 R,442,1837,9,Fairytale
2851-P,48,1951.6256121369079,TJGIW,Nottingham,Florida,China,Local Pumpkin Festival,1805 I,1844 K,461,1963,3,Blue Doll
2349-P,3,1945.7209259485826,CGOTB,Nottingham,California,Australia,Local Pumpkin Festival,1401 Z,1474 D,440,1840,1,Fairytale
2277-P,84,1930.2157396420837,BNJUA,New York,Texas,UK,National Pumpkin Festival,1808 C,1460 K,453,1922,6,Blue Doll
2225-P,52,1934.6857447819784,TIPHT,Los Angeles,Texas,China,Local Pumpkin Festival,1454 K,1148 F,441,1819,9,Blue Doll
2757-P,87,1921.8456260347739,TQJEV,Houston,California,UK,Regional Pumpkin Festival,1257 L,1523 R,435,1757,13,Blue Doll
2833-P,67,1922.638064234145,GPEQL,Nottingham,New York,Canada,Regional Pumpkin Festival,1832 P,1099 V,437,1765,7,Blue Doll
2089-P,64,1913.3797974381596,FPNLU,Nottingham,New York,Canada,Regional Pumpkin Festival,1031 F,1580 A,448,1887,-3,Fairytale
2325-P,63,1915.120414829813,UISRQ,Los Angeles,California,France,Local Pumpkin Festival,1613 R,1621 K,439,1729,6,Fairytale
2527-P,18,1924.948739927262,JYTTB,Nottingham,Florida,China,Regional Pumpkin Festival,1547 V,1524 G,442,1788,10,Fairytale
2707-P,4,1904.1118732206523,AKWYT,New York,New York,Australia,Regional Pumpkin Festival,1961 J,1235 G,426,1702,12,Big Max
2847-P,35,1891.9868425009772,BIDDC,Nottingham,Florida,USA,Regional Pumpkin Festival,1660 K,1333 W,460,1965,-6,Blue Doll
2410-P,16,1896.9809926459566,XYPIE,Houston,Florida,Australia,Local Pumpkin Festival,1174 J,1507 S,426,1672,8,Blue Doll
2963-P,96,1895.0049618845806,DMIQW,Chicago,California,France,Local Pumpkin Festival,1601 C,1825 P,452,1883,4,Ghost
2814-P,51,1877.2816731315106,BIBWI,Los Angeles,Florida,Australia,Regional Pumpkin Festival,1723 J,1138 S,405,1471,31,Big Max
2355-P,6,1880.7131364522502,HWPCZ,Paris,California,France,National Pumpkin Festival,1160 E,1729 B,448,1887,3,Big Max
2192-P,45,1888.839061172679,SUSJL,Los Angeles,Texas,France,Regional Pumpkin Festival,1130 I,1181 F,1,-2,-5,Big Max
2236-P,6,1872.0746694076806,JNNHK,Houston,California,Canada,Local Pumpkin Festival,1232 E,1531 K,441,1833,0,Blue Doll
2987-P,54,1878.3631922520697,RGGSI,Paris,Texas,Mexico,Local Pumpkin Festival,1510 Y,1630 X,438,1779,4,Big Max
2799-P,12,1881.2873643040657,WWIJZ,Paris,New York,China,National Pumpkin Festival,1705 P,1253 W,443,1808,2,Fairytale
2970-P,47,1871.3475844964385,NHKKG,Chicago,California,Mexico,Regional Pumpkin Festival,1005 G,1743 Q,451,1909,-6,Blue Doll
2388-P,45,1864.7607222078368,USPRY,Paris,Florida,China,Local Pumpkin Festival,1495 B,1053 Y,453,1919,-4,Blue Doll
2777-P,32,1852.2634951537475,DNUUC,New York,Texas,China,Regional Pumpkin Festival,1136 D,1503 D,0,4,4,Blue Doll
2410-P,19,1847.22576293163,TBRJR,New York,Florida,Mexico,National Pumpkin Festival,1986 Z,1177 P,445,1867,-5,Fairytale
2291-P,10,1861.5172342637554,JDWEO,Los Angeles,Texas,Australia,National Pumpkin Festival,1941 P,1695 H,434,1740,3,Fairytale
2300-P,98,1856.0637495815754,GHUDY,New York,New York,USA,National Pumpkin Festival,1828 R,1969 U,440,1785,5,Big Max
2798-P,35,1846.5105265481398,AKKYE,Los Angeles,Texas,USA,Regional Pumpkin Festival,1197 R,1935 P,439,1803,-1,Big Max
2741-P,16,1831.3260546261445,APNKL,Houston,New York,Canada,National Pumpkin Festival,1137 Y,1072 P,427,1703,9,Big Max
2298-P,88,1834.1524158865213,NMPUQ,Houston,Texas,France,Regional Pumpkin Festival,1440 B,1348 E,434,1723,7,Big Max
2673-P,31,1824.0128381038085,TVYDW,Houston,California,Australia,National Pumpkin Festival,1463 L,1466 W,453,1884,-5,Blue Doll
2438-P,42,1817.1320719579235,PVPHG,Nottingham,New York,USA,Local Pumpkin Festival,1064 E,1831 X,416,1578,10,Fairytale
2598-P,72,1809.4795322837308,BLIDQ,New York,Florida,USA,National Pumpkin Festival,1220 U,1622 F,437,1767,-2,Blue Doll
2164-P,12,1814.0296752443537,GEZRA,Los Angeles,New York,China,Local Pumpkin Festival,1470 Q,1630 D,437,1714,3,Ghost
2397-P,53,1810.4602462146431,DLRIJ,Nottingham,New York,France,Local Pumpkin Festival,1166 V,1360 H,440,1831,-2,Big Max
2138-P,37,1810.7374730724841,CPJOX,Houston,New York,Canada,Local Pumpkin Festival,1065 D,1679 V,429,1648,14,Fairytale
2594-P,66,1805.0335364518687,FQWDP,Paris,Texas,UK,Regional Pumpkin Festival,1904 U,1788 M,425,1691,10,Ghost
2396-P,37,1806.8711822982877,OTGFA,Nottingham,California,Canada,Local Pumpkin Festival,1169 M,1882 S,439,1737,7,Big Max
2457-P,94,1810.832137549296,XMXGH,Los Angeles,California,UK,Regional Pumpkin Festival,1871 M,1162 Y,423,1622,8,Blue Doll
2718-P,41,1800.206233902462,LCXPB,Paris,Florida,Canada,Local Pumpkin Festival,1545 A,1785 G,411,1516,17,Fairytale
2362-P,60,1796.4750929873437,DQDPN,New York,Florida,Mexico,National Pumpkin Festival,1184 S,1831 D,420,1630,15,Ghost
2642-P,100,1786.5866983355954,JSPNG,Paris,Texas,USA,Regional Pumpkin Festival,1864 V,1645 D,431,1719,0,Big Max
2825-P,95,1780.3928263729438,EDRMW,Chicago,Florida,UK,Local Pumpkin Festival,1891 A,1987 B,453,1874,-8,Blue Doll
2865-P,63,1770.948096362874,MEIGN,Paris,Florida,Australia,Local Pumpkin Festival,1089 N,1145 E,432,1735,4,Big Max
2440-P,78,1771.544271076098,TPYPF,New York,Florida,China,Regional Pumpkin Festival,1353 W,1052 C,433,1684,5,Blue Doll
2523-P,30,1769.1767118787393,YATAL,New York,New York,Mexico,National Pumpkin Festival,1130 Q,1695 D,431,1698,2,Big Max
2910-P,67,1768.2365053435788,UBOCP,Nottingham,Florida,Australia,Regional Pumpkin Festival,1295 I,1907 D,423,1595,13,Blue Doll
2572-P,59,1766.4087355239317,BZGBS,Paris,Texas,Mexico,Local Pumpkin Festival,1838 S,1514 R,411,1544,11,Blue Doll
2438-P,96,1766.0803710445762,WLIAT,New York,New York,Australia,Local Pumpkin Festival,1814 T,1968 O,437,1813,-5,Ghost
2944-P,85,1757.099601036869,YHHRL,Nottingham,Texas,Canada,National Pumpkin Festival,1856 U,1283 W,420,1576,14,Blue Doll
2698-P,85,1758.802715801634,EZCOX,Paris,Florida,USA,Regional Pumpkin Festival,1643 H,1676 Z,423,1651,10,Big Max
2485-P,19,1748.6166254328564,LJDGR,Chicago,Florida,USA,National Pumpkin Festival,1423 H,1683 D,453,1883,-11,Ghost
2098-P,90,1749.4169030329213,VCWOR,Nottingham,Texas,UK,Regional Pumpkin Festival,1669 C,1514 P,437,1759,-4,Ghost
2143-P,8,1755.8047019261867,EMUVL,Nottingham,California,Canada,National Pumpkin Festival,1653 J,1146 Z,427,1720,-1,Blue Doll
2040-P,24,1746.777531611547,SPMGW,Nottingham,Florida,China,National Pumpkin Festival,1603 R,1515 R,432,1720,7,Ghost
2424-P,65,1743.9557068536058,VJMHK,Nottingham,California,UK,Regional Pumpkin Festival,1870 Z,1790 H,408,1524,14,Ghost
2148-P,55,1745.109569278732,CUJFP,Houston,California,Mexico,National Pumpkin Festival,1627 F,1878 P,418,1576,6,Blue Doll
2533-P,24,1748.9605407863855,JTBXW,New York,California,UK,Local Pumpkin Festival,1166 L,1916 Y,430,1753,-2,Big Max
2424-P,28,1748.1805643569678,CEAYK,New York,Texas,China,Regional Pumpkin Festival,1607 Y,1385 U,415,1553,15,Fairytale
2870-P,21,1744.4694244666025,WPCSW,Nottingham,Florida,UK,Regional Pumpkin Festival,1454 F,1443 E,436,1736,-3,Big Max
2432-P,49,1741.3739359183237,DQGQF,Paris,New York,Australia,Local Pumpkin Festival,1371 H,1785 A,422,1612,3,Fairytale
2790-P,51,1731.5487306760624,XOVSB,Paris,Texas,France,Local Pumpkin Festival,1163 R,1426 Z,4,-3,5,Fairytale
2456-P,78,1735.4292636951432,IGQBQ,Houston,Texas,Mexico,Regional Pumpkin Festival,1578 H,1208 Q,418,1558,9,Ghost
2496-P,30,1733.5566258411855,XVYBV,Chicago,New York,China,National Pumpkin Festival,1941 B,1113 D,416,1578,6,Fairytale
2617-P,59,1727.5880678081885,PDTXG,Paris,Texas,Canada,Local Pumpkin Festival,1571 J,1237 O,417,1573,11,Big Max
2701-P,71,1733.5869224891067,JDRWB,New York,California,Canada,National Pumpkin Festival,1433 W,1847 G,421,1664,9,Blue Doll
2077-P,63,1720.029364013113,AZTTW,Houston,Florida,UK,Regional Pumpkin Festival,1982 O,1475 P,440,1744,-4,Ghost
2093-P,68,1722.210570906289,GLCEP,Chicago,New York,Australia,Local Pumpkin Festival,1968 A,1121 E,423,1638,7,Big Max
2260-P,29,1704.8219726504758,SHPAD,Nottingham,California,France,National Pumpkin Festival,1028 S,1627 Z,423,1639,8,Ghost
2253-P,69,1712.8351860251278,AXQWE,New York,New York,Australia,Regional Pumpkin Festival,1336 N,1489 F,442,1826,-6,Blue Doll
2084-P,23,1705.1599552184343,ZPDUY,Nottingham,Texas,Canada,Local Pumpkin Festival,1625 D,1411 N,444,1784,-9,Big Max
2772-P,68,1715.398279934749,IWUVR,Los Angeles,Florida,UK,National Pumpkin Festival,1230 M,1832 I,431,1752,-6,Ghost
2260-P,92,1702.0948964729905,RGTFL,New York,California,UK,Local Pumpkin Festival,1268 T,1262 C,443,1844,-5,Fairytale
2121-P,46,1688.7085700789467,QNFZK,Paris,Florida,Canada,Regional Pumpkin Festival,1874 D,1509 S,419,1606,10,Blue Doll
2373-P,42,1694.4013435915112,CCQFX,Houston,Texas,Australia,Regional Pumpkin Festival,1879 I,1733 U,423,1627,8,Fairytale
2742-P,56,1685.2284954311326,PEATD,Paris,Florida,USA,Local Pumpkin Festival,1621 K,1688 O,433,1681,-4,Fairytale
2836-P,74,1689.6172148156911,NYBRM,Nottingham,California,USA,Regional Pumpkin Festival,1687 W,1761 X,423,1616,2,Big Max
2319-P,40,1680.4195204526186,CQAGY,Houston,Texas,Australia,Regional Pumpkin Festival,1430 L,1915 H,414,1591,8,Fairytale
2221-P,23,1684.8896711030975,ZLWYB,Houston,California,Australia,National Pumpkin Festival,1968 Q,1533 R,429,1664,4,Fairytale
2035-P,83,1680.8590081594884,TCRHF,Nottingham,California,Australia,Regional Pumpkin Festival,1811 G,1439 J,407,1474,10,Blue Doll
2031-P,27,1664.1467711925507,RYHLC,Nottingham,California,Canada,Local Pumpkin Festival,1838 Z,1212 U,420,1626,3,Fairytale
2404-P,62,1677.443866705522,IXQYM,Nottingham,Florida,UK,Local Pumpkin Festival,1819 E,1071 S,425,1691,-1,Fairytale
2702-P,75,1666.0277269203216,EWYSZ,Paris,California,UK,National Pumpkin Festival,1588 Y,1978 D,407,1492,8,Blue Doll
2360-P,45,1666.9248778875917,QEAFK,Nottingham,Florida,Mexico,Regional Pumpkin Festival,1570 J,1867 M,415,1591,9,Ghost
2111-P,69,1658.8392657451332,BALJJ,Nottingham,Texas,USA,Local Pumpkin Festival,1553 J,1370 W,422,1630,1,Fairytale
2708-P,85,1652.4017355926335,LFFVJ,Paris,Florida,France,National Pumpkin Festival,1129 Y,1101 Y,404,1456,9,Big Max
2738-P,52,1660.1932332087308,CTQFV,Paris,New York,France,Regional Pumpkin Festival,1471 F,1188 L,423,1589,0,Blue Doll
2440-P,98,1655.2556967809796,OJHWO,Houston,Texas,USA,National Pumpkin Festival,1656 M,1263 B,436,1716,-9,Blue Doll
2326-P,98,1648.0029920665547,OZTXZ,Paris,California,Mexico,Local Pumpkin Festival,1284 G,1751 X,420,1622,-1,Big Max
2266-P,32,1635.3348285937682,XVOVV,Los Angeles,New York,Mexico,Regional Pumpkin Festival,1803 T,1724 Y,433,1722,-3,Blue Doll
2974-P,34,1636.519051650539,YAGTO,Houston,New York,UK,Local Pumpkin Festival,1932 G,1266 V,5,0,-5,Fairytale
2970-P,78,1643.1679006712511,YKTNG,Paris,Texas,USA,Regional Pumpkin Festival,1128 G,1206 G,429,1665,-2,Fairytale
2272-P,5,1632.0854132957757,UYCBR,New York,Florida,France,Local Pumpkin Festival,1310 F,1875 G,422,1574,0,Fairytale
2031-P,22,1622.193473928608,RWGVO,Paris,California,China,Regional Pumpkin Festival,1812 I,1671 N,420,1646,2,Ghost
2224-P,39,1628.681398802437,FNFRW,Paris,California,Mexico,Local Pumpkin Festival,1522 Q,1673 X,420,1570,1,Fairytale
2240-P,85,1621.8960682410748,KSDMG,Chicago,California,Mexico,Local Pumpkin Festival,1660 D,1089 B,428,1624,0,Blue Doll
2761-P,29,1624.6559257527813,RYHFN,Nottingham,Florida,Canada,Local Pumpkin Festival,1620 G,1985 U,399,1413,14,Fairytale
2154-P,41,1616.1035046428442,SJDJQ,Nottingham,New York,China,Regional Pumpkin Festival,1210 V,1913 R,410,1451,8,Big Max
2770-P,35,1614.1541219092906,YKPVM,Houston,Florida,UK,National Pumpkin Festival,1941 R,1289 X,417,1575,0,Ghost
2292-P,94,1628.4700983900577,FKZTL,Chicago,California,China,Regional Pumpkin Festival,1144 H,1460 U,411,1473,8,Blue Doll
2267-P,74,1625.5220279823989,NLQIK,Chicago,New York,China,National Pumpkin Festival,1663 C,1588 X,409,1458,14,Ghost
2116-P,82,1605.5119195319712,DOFQV,Chicago,California,UK,Regional Pumpkin Festival,1643 D,1612 W,417,1597,-2,Big Max
2866-P,4,1615.6805641427636,NNNDH,New York,California,Australia,National Pumpkin Festival,1768 G,1088 B,423,1645,-1,Blue Doll
2870-P,70,1599.3339935025201,DPTYA,Chicago,New York,France,Regional Pumpkin Festival,1327 V,1341 G,420,1619,0,Blue Doll
2838-P,82,1604.7931905491278,FQWYI,Nottingham,New York,China,Regional Pumpkin Festival,1032 C,1409 B,425,1601,3,Big Max
2690-P,93,1602.5737665276974,TQKGV,Houston,Texas,France,Regional Pumpkin Festival,1669 H,1323 J,405,1477,5,Blue Doll
2579-P,86,1591.5194428851828,VGISR,Nottingham,New York,Canada,National Pumpkin Festival,1241 N,1146 A,424,1605,-1,Ghost
2234-P,44,1592.364874171093,DLVCI,Houston,California,Australia,National Pumpkin Festival,1935 P,1635 B,415,1572,6,Big Max
2016-P,48,1586.4575983919203,OJDDW,Nottingham,California,USA,Local Pumpkin Festival,1772 D,1197 A,408,1473,4,Big Max
2067-P,75,1594.4370590094477,YERLL,New York,New York,France,National Pumpkin Festival,1846 O,1141 S,427,1684,0,Big Max
2116-P,65,1590.9470694037154,LXJWI,Houston,Texas,France,Local Pumpkin Festival,1760 V,1003 F,406,1487,11,Big Max
2750-P,65,1579.0910444036126,EWASR,Nottingham,New York,UK,National Pumpkin Festival,1923 D,1399 I,420,1556,-3,Ghost
2334-P,47,1577.7932797083631,CBZCL,New York,Florida,China,National Pumpkin Festival,1594 E,1522 U,419,1552,-2,Fairytale
2019-P,97,1580.0341733526438,JNDWE,Los Angeles,Texas,Canada,Regional Pumpkin Festival,1785 K,1360 O,411,1562,5,Big Max
2997-P,86,1575.6755567919463,RRPFQ,Chicago,Texas,Mexico,Local Pumpkin Festival,1827 C,1858 J,399,1419,16,Blue Doll
2086-P,51,1576.2510041315109,MQOQC,Houston,Florida,Mexico,Local Pumpkin Festival,1573 D,1440 B,423,1597,-3,Fairytale
2559-P,93,1584.7502929745242,WHPLS,Los Angeles,California,France,National Pumpkin Festival,1262 G,1528 Q,395,1342,20,Fairytale
2109-P,12,1581.8278456814587,NMUDD,Paris,New York,UK,Regional Pumpkin Festival,1880 I,1909 Z,435,1761,-7,Fairytale
2853-P,38,1574.4388612564653,COGZI,Chicago,California,France,Local Pumpkin Festival,1171 U,1342 C,417,1568,2,Ghost
2174-P,52,1573.3043106552213,VJOGO,Nottingham,Florida,China,Regional Pumpkin Festival,1308 T,1011 R,414,1587,2,Big Max
2561-P,7,1570.9445662619546,RWRAG,New York,Florida,Mexico,Local Pumpkin Festival,1187 N,1012 G,407,1522,1,Blue Doll
2650-P,92,1574.8734588613734,ECUIW,New York,Florida,USA,National Pumpkin Festival,1473 Z,1978 D,398,1404,12,Big Max
2924-P,42,1562.8927684882656,HHGHB,Houston,Florida,China,National Pumpkin Festival,1553 D,1090 E,407,1441,6,Big Max
2255-P,79,1551.6407246291637,FFSJE,Nottingham,Florida,Mexico,National Pumpkin Festival,1748 P,1036 V,430,1685,-8,Fairytale
2509-P,88,1554.2472241096198,IGETL,Chicago,Florida,Mexico,Local Pumpkin Festival,1150 D,1320 T,1,-1,5,Blue Doll
2746-P,76,1531.1963957725093,EDALV,Chicago,Florida,Mexico,Local Pumpkin Festival,1740 C,1799 E,403,1475,8,Ghost
2006-P,27,1549.3473003963009,RKDQM,Paris,Texas,France,National Pumpkin Festival,1615 S,1383 J,405,1432,6,Blue Doll
2447-P,30,1537.3682572646067,DWOYO,Nottingham,California,Australia,National Pumpkin Festival,1059 W,1929 E,427,1660,-4,Blue Doll
2714-P,33,1535.266678663902,AKTTT,Paris,New York,Mexico,National Pumpkin Festival,1635 H,1534 H,402,1376,14,Big Max
2388-P,36,1543.1027248818427,GGOYR,Nottingham,New York,USA,Regional Pumpkin Festival,1486 L,1293 N,404,1426,10,Ghost
2565-P,30,1539.4110985528678,PCAPH,Chicago,New York,China,Local Pumpkin Festival,1135 M,1329 O,416,1519,-2,Blue Doll
2182-P,72,1518.3379626302049,PKMPO,Houston,Texas,France,Local Pumpkin Festival,1914 P,1680 C,411,1473,5,Fairytale
2034-P,84,1518.4722954649478,ZPDGO,Paris,Texas,USA,Local Pumpkin Festival,1104 K,1508 F,417,1613,-5,Ghost
2777-P,59,1511.3949315614998,RBKTA,Houston,Texas,UK,Regional Pumpkin Festival,1384 K,1077 K,423,1599,-4,Ghost
2538-P,14,1505.8250135323033,IYZUI,Nottingham,California,Canada,National Pumpkin Festival,1658 O,1898 W,400,1372,11,Ghost
2953-P,79,1522.3509645313025,UIKWC,New York,New York,UK,Regional Pumpkin Festival,1861 G,1355 Z,420,1603,-3,Blue Doll
2375-P,59,1507.6499782167375,NDZCR,Chicago,California,China,National Pumpkin Festival,1945 D,1770 Z,399,1361,10,Ghost
2573-P,50,1506.6622982332483,BOVML,Paris,New York,Canada,Regional Pumpkin Festival,1839 U,1454 I,411,1561,-4,Blue Doll
2483-P,39,1510.9937265245244,JKUWZ,New York,Florida,Australia,National Pumpkin Festival,1353 N,1112 X,401,1415,6,Fairytale
2241-P,83,1516.219073470682,QLAVK,Paris,Florida,UK,National Pumpkin Festival,1670 F,1587 F,415,1506,-1,Big Max
2537-P,69,1494.404363065958,YJBAG,Houston,Florida,UK,Regional Pumpkin Festival,1095 T,1367 A,449,1838,-13,Fairytale
2567-P,61,1503.8226543851197,DKCBR,Nottingham,Florida,Mexico,Regional Pumpkin Festival,1222 Z,1332 O,416,1543,2,Big Max
2297-P,12,1506.1657575096935,DOCGD,New York,California,China,Local Pumpkin Festival,1238 G,1977 N,398,1399,11,Ghost
2331-P,11,1502.752679772675,BPESM,Los Angeles,California,Australia,Regional Pumpkin Festival,1062 J,1326 W,389,1353,6,Blue Doll
2481-P,23,1500.318546502851,WOFXU,Chicago,California,France,Local Pumpkin Festival,1387 P,1368 H,397,1362,15,Fairytale
2718-P,44,1503.2928872847929,SOCWV,Houston,Texas,France,National Pumpkin Festival,1645 P,1872 F,411,1492,-2,Ghost
2094-P,65,1488.8856608206406,GEUKI,New York,California,France,Local Pumpkin Festival,1755 Z,1346 P,422,1632,-10,Ghost
2785-P,1,1496.4689519368112,FINKT,Houston,Texas,China,Regional Pumpkin Festival,1197 H,1402 T,413,1541,-8,Blue Doll
2004-P,78,1486.4983065994456,AXNSU,Chicago,Florida,USA,Regional Pumpkin Festival,1651 O,1361 G,400,1446,1,Big Max
2545-P,5,1493.1449434151873,RIVUF,Houston,New York,Mexico,Regional Pumpkin Festival,1558 E,1718 U,413,1546,-3,Fairytale
2952-P,15,1492.8726638862863,LETJQ,Chicago,Florida,USA,Regional Pumpkin Festival,1115 H,1730 I,390,1355,8,Blue Doll
2863-P,57,1492.4770345157012,OGCSI,Chicago,New York,Canada,Regional Pumpkin Festival,1548 R,1906 B,378,1223,17,Ghost
2929-P,75,1478.9368376303464,KDTUJ,Nottingham,New York,USA,Local Pumpkin Festival,1500 A,1054 V,403,1396,8,Ghost
2668-P,90,1482.9426063857973,GFVKB,Paris,Florida,China,Local Pumpkin Festival,1726 V,1689 O,410,1497,3,Big Max
2059-P,79,1493.5718190353364,RTCCE,New York,Florida,China,Local Pumpkin Festival,1742 D,1993 C,409,1523,1,Big Max
2522-P,57,1491.035891659744,EDBKN,Paris,California,USA,Regional Pumpkin Festival,1131 J,1649 R,415,1552,-8,Blue Doll
2255-P,61,1482.6817325977609,PSRST,New York,New York,Australia,National Pumpkin Festival,1199 X,1966 A,383,1271,19,Big Max
2629-P,99,1493.103810571134,HQXJV,Paris,Florida,China,Regional Pumpkin Festival,1620 C,1407 L,405,1445,-2,Blue Doll
2139-P,37,1483.282321313396,XFOGA,Houston,New York,UK,National Pumpkin Festival,1683 R,1772 U,395,1329,8,Fairytale
2561-P,26,1476.8566136546433,VXUNE,Paris,Florida,France,National Pumpkin Festival,1293 Z,1243 O,409,1534,-8,Ghost
2741-P,43,1476.8774083545431,HLKOT,Paris,New York,Mexico,National Pumpkin Festival,1909 P,1032 V,411,1481,0,Big Max
2263-P,28,1477.5383959142491,TVJXA,Los Angeles,California,Canada,Local Pumpkin Festival,1670 X,1696 A,418,1549,-10,Ghost
2142-P,25,1483.27319182083,JCZJO,Paris,California,China,Local Pumpkin Festival,1997 B,1127 T,402,1457,5,Big Max
2497-P,2,1479.5992854367942,EVJCZ,Chicago,California,Mexico,Local Pumpkin Festival,1579 S,1906 B,383,1250,17,Fairytale
2821-P,34,1478.3465226935223,OPMIP,Houston,California,China,Regional Pumpkin Festival,1502 Q,1782 Y,399,1445,1,Blue Doll
2802-P,24,1466.060790876858,HUSML,Nottingham,California,UK,Local Pumpkin Festival,1687 R,1902 N,386,1271,11,Blue Doll
2984-P,78,1471.364727087319,SGBNZ,Chicago,New York,France,National Pumpkin Festival,1047 R,1249 C,408,1463,-3,Fairytale
2268-P,59,1459.9371701460332,MFSQO,Nottingham,Florida,China,Regional Pumpkin Festival,1535 N,1664 P,398,1425,3,Big Max
2219-P,17,1463.7657222701237,FEUGV,Nottingham,Texas,USA,Local Pumpkin Festival,1877 C,1986 T,402,1383,4,Blue Doll
2508-P,40,1463.3121350714937,HEKKA,New York,Texas,China,Local Pumpkin Festival,1806 T,1380 K,401,1410,7,Ghost
